,Open,High,Low,Close,Adj Close,Volume
2018-10-02,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,274.73809814453125,47258200.0
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,274.88885498046875,64694600.0
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,272.7403564453125,111545900.0
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,271.2138671875,105951700.0
2018-10-06,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,271.2138671875,0.0
2018-10-07,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,271.2138671875,0.0
2018-10-08,287.04998779296875,288.2200012207031,285.5,287.82000732421875,271.2138671875,87742200.0
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,270.818115234375,74339000.0
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,262.2431640625,214731000.0
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,256.4667663574219,274840500.0
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,260.0287780761719,183186500.0
2018-10-13,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,260.0287780761719,0.0
2018-10-14,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,260.0287780761719,0.0
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,258.5681457519531,102263700.0
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,264.2219543457031,118255800.0
2018-10-17,280.44000244140625,281.1499938964844,277.55999755859375,280.45001220703125,264.26910400390625,110626000.0
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,260.4527893066406,134557500.0
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,276.25,260.3114318847656,139901600.0
2018-10-20,277.1300048828125,279.29998779296875,275.4700012207031,276.25,260.3114318847656,0.0
2018-10-21,277.1300048828125,279.29998779296875,275.4700012207031,276.25,260.3114318847656,0.0
2018-10-22,277.0,277.3599853515625,274.4100036621094,275.010009765625,259.1429443359375,82415800.0
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,257.82373046875,146352700.0
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,250.01206970214844,177806700.0
2018-10-25,267.3800048828125,271.80999755859375,266.2300109863281,270.0799865722656,254.4973907470703,138061500.0
2018-10-26,265.9200134277344,271.0,262.2900085449219,265.3299865722656,250.0214385986328,201574600.0
2018-10-27,265.9200134277344,271.0,262.2900085449219,265.3299865722656,250.0214385986328,0.0
2018-10-28,265.9200134277344,271.0,262.2900085449219,265.3299865722656,250.0214385986328,0.0
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,248.6362762451172,160749100.0
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,252.32066345214844,157116000.0
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,255.0157012939453,128296300.0
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,257.7295227050781,99495000.0
2018-11-02,274.75,275.2300109863281,269.5899963378906,271.8900146484375,256.2030334472656,122634100.0
2018-11-03,274.75,275.2300109863281,269.5899963378906,271.8900146484375,256.2030334472656,0.0
2018-11-04,274.75,275.2300109863281,269.5899963378906,271.8900146484375,256.2030334472656,0.0
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,257.616455078125,65622500.0
2018-11-06,273.32000732421875,275.29998779296875,273.25,275.1199951171875,259.2466125488281,60085900.0
2018-11-07,277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,264.7967224121094,102752100.0
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,280.5,264.316162109375,65584900.0
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,261.734375,98812600.0
2018-11-10,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,261.734375,0.0
2018-11-11,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,261.734375,0.0
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,256.8437194824219,99673600.0
2018-11-13,273.0899963378906,275.3299865722656,271.25,272.05999755859375,256.3631591796875,98176600.0
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,254.61050415039062,125335900.0
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,257.2677307128906,135101400.0
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,257.93682861328125,126668000.0
2018-11-17,271.7900085449219,274.75,271.2099914550781,273.7300109863281,257.93682861328125,0.0
2018-11-18,271.7900085449219,274.75,271.2099914550781,273.7300109863281,257.93682861328125,0.0
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,253.57398986816406,103061700.0
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,248.8813018798828,136021300.0
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,249.72935485839844,75563700.0
2018-11-22,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,249.72935485839844,0.0
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,248.0614471435547,42807900.0
2018-11-24,263.17999267578125,264.82000732421875,263.07000732421875,263.25,248.0614471435547,0.0
2018-11-25,263.17999267578125,264.82000732421875,263.07000732421875,263.25,248.0614471435547,0.0
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,252.06625366210938,79981400.0
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,252.9143524169922,75502400.0
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,258.73773193359375,127629600.0
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,258.1724853515625,82346400.0
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,259.74609375,98204200.0
2018-12-01,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,259.74609375,0.0
2018-12-02,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,259.74609375,0.0
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,263.1854553222656,103176300.0
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,254.65762329101562,177986000.0
2018-12-05,278.3699951171875,278.8500061035156,269.8999938964844,270.25,254.65762329101562,0.0
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,254.27122497558594,204185400.0
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,248.3629608154297,161018900.0
2018-12-08,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,248.3629608154297,0.0
2018-12-09,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,248.3629608154297,0.0
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,248.83419799804688,151445900.0
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,248.89071655273438,121504400.0
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,250.14393615722656,97976700.0
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,250.0591583251953,96662700.0
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,245.44187927246094,116961100.0
2018-12-15,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,245.44187927246094,0.0
2018-12-16,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,245.44187927246094,0.0
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,240.626708984375,165492300.0
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,240.3628692626953,134515100.0
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,236.7632598876953,214992800.0
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,232.9092254638672,252053400.0
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,228.13702392578125,255345600.0
2018-12-22,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,228.13702392578125,0.0
2018-12-23,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,228.13702392578125,0.0
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,222.10897827148438,147311600.0
2018-12-25,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,222.10897827148438,0.0
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,233.33103942871094,218485400.0
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,235.1223907470703,186267300.0
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,234.81906127929688,153100200.0
2018-12-29,249.5800018310547,251.39999389648438,246.4499969482422,247.75,234.81906127929688,0.0
2018-12-30,249.5800018310547,251.39999389648438,246.4499969482422,247.75,234.81906127929688,0.0
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,236.87579345703125,144299400.0
2019-01-01,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,236.87579345703125,0.0
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,237.12220764160156,126925200.0
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,231.46383666992188,144140700.0
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,239.21690368652344,142628800.0
2019-01-05,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,239.21690368652344,0.0
2019-01-06,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,239.21690368652344,0.0
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,241.10301208496094,103139100.0
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,243.3682861328125,102512600.0
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,244.5056610107422,95006600.0
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,245.36814880371094,96823900.0
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,245.4629364013672,73858100.0
2019-01-12,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,245.4629364013672,0.0
2019-01-13,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,245.4629364013672,0.0
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,243.9653778076172,70908200.0
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,246.7614288330078,85208300.0
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,247.35850524902344,77636700.0
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,249.23519897460938,96118400.0
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,252.5525360107422,127900300.0
2019-01-19,264.9800109863281,266.9800109863281,263.0,266.4599914550781,252.5525360107422,0.0
2019-01-20,264.9800109863281,266.9800109863281,263.0,266.4599914550781,252.5525360107422,0.0
2019-01-21,264.9800109863281,266.9800109863281,263.0,266.4599914550781,252.5525360107422,0.0
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,249.1404266357422,115531200.0
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,249.6616973876953,86030300.0
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,249.79441833496094,59204100.0
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,251.90805053710938,96883400.0
2019-01-26,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,251.90805053710938,0.0
2019-01-27,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,251.90805053710938,0.0
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,249.9934539794922,85613700.0
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,249.6616973876953,66136300.0
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,253.61412048339844,92473700.0
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,255.84141540527344,104012100.0
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,255.96463012695312,85782500.0
2019-02-02,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,255.96463012695312,0.0
2019-02-03,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,255.96463012695312,0.0
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,257.7655029296875,60744800.0
2019-02-05,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,258.845947265625,79552800.0
2019-02-06,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,258.5047607421875,58347800.0
2019-02-07,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,256.0404357910156,95482000.0
2019-02-08,268.75,270.5799865722656,267.8299865722656,270.4700012207031,256.353271484375,75788900.0
2019-02-09,268.75,270.5799865722656,267.8299865722656,270.4700012207031,256.353271484375,0.0
2019-02-10,268.75,270.5799865722656,267.8299865722656,270.4700012207031,256.353271484375,0.0
2019-02-11,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,256.49542236328125,68021400.0
2019-02-12,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,259.79376220703125,72270200.0
2019-02-13,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,260.63726806640625,65277200.0
2019-02-14,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,260.0591125488281,83234400.0
2019-02-15,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,262.8930358886719,97088700.0
2019-02-16,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,262.8930358886719,0.0
2019-02-17,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,262.8930358886719,0.0
2019-02-18,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,262.8930358886719,0.0
2019-02-19,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,263.3480529785156,59120800.0
2019-02-20,277.80999755859375,278.9200134277344,277.25,278.4100036621094,263.8788146972656,76610800.0
2019-02-21,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,262.9404602050781,64214700.0
2019-02-22,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,264.57073974609375,78114600.0
2019-02-23,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,264.57073974609375,0.0
2019-02-24,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,264.57073974609375,0.0
2019-02-25,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,264.93084716796875,69030700.0
2019-02-26,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,264.7413024902344,56844100.0
2019-02-27,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,264.62762451171875,56921600.0
2019-02-28,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,264.13470458984375,69268300.0
2019-03-01,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,265.7839050292969,78880500.0
2019-03-02,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,265.7839050292969,0.0
2019-03-03,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,265.7839050292969,0.0
2019-03-04,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,264.8171081542969,106494600.0
2019-03-05,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,264.4569396972656,59114600.0
2019-03-06,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,262.8551025390625,75039800.0
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,260.6562805175781,94885100.0
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,260.13494873046875,85795800.0
2019-03-09,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,260.13494873046875,0.0
2019-03-10,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,260.13494873046875,0.0
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,263.90728759765625,65098900.0
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,264.90240478515625,79667500.0
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,266.6559143066406,80639200.0
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,266.4852600097656,67518400.0
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,267.8018493652344,81309000.0
2019-03-16,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,267.8018493652344,0.0
2019-03-17,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,267.8018493652344,0.0
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,268.7728576660156,62199800.0
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,268.8395690917969,90268100.0
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,268.0303649902344,84609200.0
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,271.0576171875,79550400.0
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,265.8408203125,122659300.0
2019-03-23,283.2200012207031,283.79998779296875,279.17999267578125,279.25,265.8408203125,0.0
2019-03-24,283.2200012207031,283.79998779296875,279.17999267578125,279.25,265.8408203125,0.0
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,265.64093017578125,85575200.0
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,267.62103271484375,68125900.0
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,266.2215881347656,72224700.0
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,267.2306823730469,56238500.0
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,268.91571044921875,82186800.0
2019-03-30,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,268.91571044921875,0.0
2019-03-31,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,268.91571044921875,0.0
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,272.1048278808594,77617900.0
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,272.23809814453125,40070400.0
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,272.66650390625,68243200.0
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,273.3900146484375,48997500.0
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,274.7132873535156,58621700.0
2019-04-06,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,274.7132873535156,0.0
2019-04-07,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,274.7132873535156,0.0
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,274.92266845703125,53566300.0
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,273.5137939453125,66142300.0
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,274.4467468261719,52601500.0
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,274.3705749511719,55093100.0
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,276.22698974609375,69727800.0
2019-04-13,290.0,290.4700012207031,288.260009765625,290.1600036621094,276.22698974609375,0.0
2019-04-14,290.0,290.4700012207031,288.260009765625,290.1600036621094,276.22698974609375,0.0
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,276.04608154296875,49596700.0
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,276.22698974609375,52153200.0
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,275.5509948730469,58268300.0
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,276.0936584472656,68708500.0
2019-04-19,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,276.0936584472656,0.0
2019-04-20,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,276.0936584472656,0.0
2019-04-21,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,276.0936584472656,0.0
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,276.33160400390625,40160100.0
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,278.8162841796875,52246600.0
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,278.19744873046875,50392900.0
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,278.026123046875,57770900.0
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,279.32080078125,50916400.0
2019-04-27,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,279.32080078125,0.0
2019-04-28,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,279.32080078125,0.0
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,279.7587585449219,57197700.0
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,279.90155029296875,81111700.0
2019-05-01,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,277.7976379394531,71671900.0
2019-05-02,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,277.1979064941406,65030200.0
2019-05-03,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,279.9110412597656,56543700.0
2019-05-04,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,279.9110412597656,0.0
2019-05-05,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,279.9110412597656,0.0
2019-05-06,289.25,293.30999755859375,288.8999938964844,292.82000732421875,278.7591857910156,107198100.0
2019-05-07,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,274.10394287109375,144729900.0
2019-05-08,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,273.72320556640625,91568300.0
2019-05-09,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,272.8949279785156,103471100.0
2019-05-10,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,274.26580810546875,112429300.0
2019-05-11,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,274.26580810546875,0.0
2019-05-12,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,274.26580810546875,0.0
2019-05-13,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,267.3733825683594,127290500.0
2019-05-14,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,269.7914123535156,77003200.0
2019-05-15,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,271.371826171875,73956400.0
2019-05-16,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,273.8850402832031,76749600.0
2019-05-17,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,272.1142883300781,100353000.0
2019-05-18,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,272.1142883300781,0.0
2019-05-19,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,272.1142883300781,0.0
2019-05-20,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,270.31512451171875,62877600.0
2019-05-21,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,272.7521667480469,46847100.0
2019-05-22,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,271.9144287109375,49482500.0
2019-05-23,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,268.592041015625,98733800.0
2019-05-24,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,269.2012634277344,55268100.0
2019-05-25,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,269.2012634277344,0.0
2019-05-26,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,269.2012634277344,0.0
2019-05-27,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,269.2012634277344,0.0
2019-05-28,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,266.6976013183594,70029400.0
2019-05-29,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,264.90777587890625,104972900.0
2019-05-30,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,265.6313781738281,62523800.0
2019-05-31,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,262.0518798828125,86862800.0
2019-06-01,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,262.0518798828125,0.0
2019-06-02,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,262.0518798828125,0.0
2019-06-03,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,261.3854675292969,96428000.0
2019-06-04,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,267.0593566894531,77231900.0
2019-06-05,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,269.37261962890625,71169700.0
2019-06-06,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,271.124267578125,69430400.0
2019-06-07,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,273.8374328613281,74272200.0
2019-06-08,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,273.8374328613281,0.0
2019-06-09,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,273.8374328613281,0.0
2019-06-10,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,275.0940246582031,60799100.0
2019-06-11,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,275.0273742675781,58641300.0
2019-06-12,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,274.5419006347656,47096300.0
2019-06-13,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,275.6747131347656,48945200.0
2019-06-14,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,275.3701171875,52324700.0
2019-06-15,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,275.3701171875,0.0
2019-06-16,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,275.3701171875,0.0
2019-06-17,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,275.4748229980469,39205700.0
2019-06-18,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,278.359375,85434800.0
2019-06-19,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,278.9876403808594,78674400.0
2019-06-20,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,281.6531982421875,116570000.0
2019-06-21,294.1300048828125,295.5199890136719,293.760009765625,294.0,281.2437744140625,83309500.0
2019-06-22,294.1300048828125,295.5199890136719,293.760009765625,294.0,281.2437744140625,0.0
2019-06-23,294.1300048828125,295.5199890136719,293.760009765625,294.0,281.2437744140625,0.0
2019-06-24,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,280.8994140625,47582700.0
2019-06-25,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,278.14434814453125,82028700.0
2019-06-26,291.75,292.30999755859375,290.3500061035156,290.4700012207031,277.8669128417969,51584900.0
2019-06-27,291.30999755859375,292.05999755859375,290.8900146484375,291.5,278.852294921875,40355200.0
2019-06-28,292.5799865722656,293.54998779296875,292.010009765625,293.0,280.28717041015625,59350900.0
2019-06-29,292.5799865722656,293.54998779296875,292.010009765625,293.0,280.28717041015625,0.0
2019-06-30,292.5799865722656,293.54998779296875,292.010009765625,293.0,280.28717041015625,0.0
2019-07-01,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,282.83172607421875,78705600.0
